freq,c_dest,purpose,duration,unit,geo	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 	2023 	2024 
A,AME,PER_VFR,N_GE1,NR,EE	: u	: u	: u	: u	: u	: u	: u	: u	: u	: 	: u	: u	: u
A,AME,PER_VFR,N_GE1,NR,EL	: u	: u	: u	: u	: u	14129 u	: u	: u	: u	: u	13244 u	11552 u	: u
A,AME,PER_VFR,N_GE1,NR,ES	440478 	412725 	403037 	421989 b	476239 	338843 	435942 	496399 	193504 	246243 	549244 	531280 	717137 
A,AME,PER_VFR,N_GE1,NR,EU27_2020	2086073 e	2183190 e	2122456 	2582698 	2794666 	2822848 	3072991 	2574352 	866703 	963146 	2649383 	3164300 e	4070667 
A,AME,PER_VFR,N_GE1,NR,FI	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,AME,PER_VFR,N_GE1,NR,FR	249341 	246767 	266304 	267489 	249521 	257035 	294708 	238904 	: u	: u	226268 	294716 	412479 
A,AME,PER_VFR,N_GE1,NR,HR	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,AME,PER_VFR,N_GE1,NR,HU	35229 	47737 	52228 	49400 	56281 	31533 	41986 	60032 	19326 	6279 	17193 u	32706 	38469 
A,AME,PER_VFR,N_GE1,NR,IE	94003 	104530 	108400 	107230 	121404 	162212 	129966 	141481 	46018 	: u	109782 u	261890 	257898 
A,AME,PER_VFR,N_GE1,NR,IT	111078 u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,AME,PER_VFR,N_GE1,NR,LT	10177 	9713 	8239 	11879 	9107 	4550 u	: u	5483 u	: u	: u	: u	: u	4184 u
A,AME,PER_VFR,N_GE1,NR,LU	11830 u	10794 u	6662 u	9963 u	6537 u	9744 u	11964 u	12647 u	: u	7101 u	21602 u	25262 	22451 
A,AME,PER_VFR,N_GE1,NR,LV	: u	: u	: u	: u	: u	: u	: 	: u	: 	: u	: u	: u	: u
A,AME,PER_VFR,N_GE1,NR,ME	: 	: 	: 	: 	: u	: u	: 	: 	: 	: 	: 	: 	: 
A,AME,PER_VFR,N_GE1,NR,MK	: 	: 	: 	: 	: 	: 	: 	: u	: 	: 	: 	: 	: 
A,AME,PER_VFR,N_GE1,NR,MT	1210 u	: u	: u	: u	: u	: 	: u	: u	: 	: u	: u	: u	: u
A,AME,PER_VFR,N_GE1,NR,NL	153267 bu	155334 u	117888 u	134060 	107743 u	149774 	150697 	110277 	: u	: u	199537 	175286 	242274 
A,AME,PER_VFR,N_GE1,NR,NO	: 	: u	: u	: u	: u	: u	: u	: 	: 	: u	: u	: u	: u
A,AME,PER_VFR,N_GE1,NR,PL	: u	: u	63126 b	74162 	85321 	93416 	100295 	109991 	27487 	23282 u	86726 	108560 	116942 
A,AME,PER_VFR,N_GE1,NR,PT	21382 u	25971 u	30539 	26356 	13752 u	39145 	24898 	35082 	: u	25028 u	39175 	62727 	46108 
A,AME,PER_VFR,N_GE1,NR,RO	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,AME,PER_VFR,N_GE1,NR,RS	: 	: 	: 	: 	: 	: 	: u	: 	: 	: 	: 	: 	: 
A,AME,PER_VFR,N_GE1,NR,SE	: 	: 	84087 u	103744 u	: u	389072 	306677 u	237621 u	: u	: u	: u	: 	: u
A,AME,PER_VFR,N_GE1,NR,SI	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,AME,PER_VFR,N_GE1,NR,SK	: u	: u	: 	: u	: u	: u	: u	: u	: u	: 	: 	: u	: u
A,AME,PER_VFR,N_GE1,NR,UK	910569 	891408 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,AME,PER_VFR,N_GE4,NR,AL	: 	: 	: 	: 	: 	14538 u	: 	18502 u	: u	: 	: 	: 	: 
A,AME,PER_VFR,N_GE4,NR,AT	: u	48828 u	: u	: u	61276 u	: u	: u	: u	: u	: u	28419 u	65219 u	49524 u
A,AME,PER_VFR,N_GE4,NR,BE	: u	57908 	49979 u	45247 u	50288 u	54199 bu	68445 	63370 u	: u	: u	54608 u	111737 	94224 u
A,AME,PER_VFR,N_GE4,NR,BG	: u	: u	: u	: u	: u	: u	: u	: u	: u	: 	: 	: u	: u
A,AME,PER_VFR,N_GE4,NR,CH	: u	: u	115015 u	107588 u	143883 u	141842 u	143705 u	: u	: u	: u	: u	: 	: 
A,AME,PER_VFR,N_GE4,NR,CY	: u	: u	: u	: u	: u	: u	: u	: u	: 	: 	: 	: u	: u
A,AME,PER_VFR,N_GE4,NR,CZ	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,AME,PER_VFR,N_GE4,NR,DE	: u	570715 u	584742 u	978165 u	979076 u	974293 u	995050 u	717709 u	: u	: u	758929 u	816302 u	1470793 u
A,AME,PER_VFR,N_GE4,NR,DK	70879 u	: u	104106 u	: u	92833 u	: u	: u	89913 u	: u	: u	: u	: u	105405 u
A,AME,PER_VFR,N_GE4,NR,EA20	1747436 	1806843 	1765853 	2232341 	2442794 	2227457 	2475181 	2037514 	692366 	819497 	2155184 	2528324 	3499152 
A,AME,PER_VFR,N_GE4,NR,EE	: u	: u	: u	: u	: u	: u	: u	: u	: u	: 	: u	: u	: u
A,AME,PER_VFR,N_GE4,NR,EL	: u	: u	: u	: u	: u	14129 u	: u	: u	: u	: u	13244 u	11552 u	: u
A,AME,PER_VFR,N_GE4,NR,ES	433017 	408787 	400460 	419095 b	465765 	337241 	434958 	496399 	193504 	246243 	549244 	525303 	707026 
A,AME,PER_VFR,N_GE4,NR,EU27_2020	2011443 e	2085306 e	2089029 	2534112 	2744872 	2772299 	2994371 	2551897 	855283 	937154 	2628146 	3021781 e	4028851 
A,AME,PER_VFR,N_GE4,NR,FI	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,AME,PER_VFR,N_GE4,NR,FR	249341 	246767 	266304 	261753 	249521 	257035 	285265 	235778 	: u	: u	222531 	279021 	400970 
A,AME,PER_VFR,N_GE4,NR,HR	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,AME,PER_VFR,N_GE4,NR,HU	34784 	47737 	52228 	49148 	56053 	31533 	41986 	59598 	19326 	6279 	17193 u	32706 	38469 
A,AME,PER_VFR,N_GE4,NR,IE	88046 	103644 	105426 	107230 	121404 	160393 	128420 	135863 	43322 	: u	109782 u	253137 	257898 
A,AME,PER_VFR,N_GE4,NR,IT	111078 u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,AME,PER_VFR,N_GE4,NR,LT	9367 	9532 	8239 	11879 	9107 	4550 u	: u	5341 u	: u	: u	: u	: u	3734 u
A,AME,PER_VFR,N_GE4,NR,LU	11060 u	10597 u	6388 u	9336 u	6537 u	9744 u	11390 u	12647 u	: u	7101 u	21285 u	23983 	22157 
A,AME,PER_VFR,N_GE4,NR,LV	: u	: u	: u	: u	: u	: u	: 	: u	: 	: u	: u	: u	: u
A,AME,PER_VFR,N_GE4,NR,ME	: 	: 	: 	: 	: u	: u	: 	: 	: 	: 	: 	: 	: 
A,AME,PER_VFR,N_GE4,NR,MK	: 	: 	: 	: 	: 	: 	: 	: u	: 	: 	: 	: 	: 
A,AME,PER_VFR,N_GE4,NR,MT	1158 u	: u	: u	: u	: u	: 	: u	: u	: 	: u	: u	: u	: u
A,AME,PER_VFR,N_GE4,NR,NL	153267 bu	149998 u	117888 u	134060 	107743 u	149774 	150697 	110277 	: u	: u	196580 	174695 	241729 
A,AME,PER_VFR,N_GE4,NR,NO	: 	: u	: u	: u	: u	: u	: u	: 	: 	: u	: u	: u	: u
A,AME,PER_VFR,N_GE4,NR,PL	: u	: u	62715 b	74162 	83529 	91657 	100295 	109991 	27487 	23282 u	86726 	108560 	116942 
A,AME,PER_VFR,N_GE4,NR,PT	19610 u	25971 u	30539 	26356 	11915 u	39145 	24898 	35082 	: u	25028 u	39175 	62727 	45804 
A,AME,PER_VFR,N_GE4,NR,RO	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,AME,PER_VFR,N_GE4,NR,RS	: 	: 	: 	: 	: 	: 	: u	: 	: 	: 	: 	: 	: 
A,AME,PER_VFR,N_GE4,NR,SE	: 	: 	80706 u	98081 u	: u	379444 	306677 u	232209 u	: u	: u	: u	: 	: u
A,AME,PER_VFR,N_GE4,NR,SI	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,AME,PER_VFR,N_GE4,NR,SK	: u	: u	: 	: u	: u	: u	: u	: u	: u	: 	: 	: u	: u
A,AME,PER_VFR,N_GE4,NR,UK	896633 	879347 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,AME,PROF,N1-3,NR,AT	: u	: u	: u	: u	: 	: u	: 	: u	: 	: 	: u	: u	: u
A,AME,PROF,N1-3,NR,BE	: 	: u	: u	: u	: u	: u	: u	: u	: u	: 	: u	: u	: u
A,AME,PROF,N1-3,NR,CH	: 	: 	: u	: u	: u	: 	: u	: u	: 	: 	: 	: 	: 
A,AME,PROF,N1-3,NR,CY	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: u	: 
A,AME,PROF,N1-3,NR,CZ	: 	: 	: 	: 	: 	: 	: 	: u	: 	: 	: 	: u	: 
A,AME,PROF,N1-3,NR,DE	: u	: u	: u	: u	: u	: u	: u	: u	: u	: 	: u	: u	: u
A,AME,PROF,N1-3,NR,DK	: u	: u	: u	: u	: u	: u	: u	: u	: 	: 	: u	: u	: u
A,AME,PROF,N1-3,NR,EA20	372364 	530022 	200697 	202682 	360897 	513164 	309892 	319186 	197975 	: u	207553 u	367006 	195125 u
A,AME,PROF,N1-3,NR,EE	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: u	: 	: 
A,AME,PROF,N1-3,NR,ES	: u	52526 u	31439 u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,AME,PROF,N1-3,NR,EU27_2020	429666 e	581334 e	228988 	213558 	440306 	627243 	349174 	463042 	215025 	: u	347512 u	521362 e	214196 
A,AME,PROF,N1-3,NR,FI	: u	: 	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,AME,PROF,N1-3,NR,FR	: u	: u	: u	: u	: u	: u	82172 u	: u	: u	: u	: u	: u	: u
A,AME,PROF,N1-3,NR,HR	: u	: u	: u	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 
A,AME,PROF,N1-3,NR,HU	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,AME,PROF,N1-3,NR,IE	: u	: u	: u	: u	: u	: u	30870 u	: u	: u	: u	: u	: u	: u
A,AME,PROF,N1-3,NR,IT	: u	: u	: u	: u	: 	: u	: 	: u	: 	: 	: 	: u	: 
A,AME,PROF,N1-3,NR,LT	: u	: u	: u	: u	: u	: u	: 	: u	: u	: 	: 	: 	: 
A,AME,PROF,N1-3,NR,LU	: 	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,AME,PROF,N1-3,NR,LV	: 	: 	: u	: 	: 	: 	: 	: 	: 	: 	: u	: 	: 
A,AME,PROF,N1-3,NR,MT	: u	: u	: u	: u	: 	: 	: 	: 	: u	: 	: u	: u	: u
A,AME,PROF,N1-3,NR,NL	: u	: u	: u	: u	: u	: u	: u	64360 u	41672 u	: u	: u	: u	: u
A,AME,PROF,N1-3,NR,NO	: 	: u	: u	: u	: u	: u	: u	: 	: 	: 	: u	: u	: u
A,AME,PROF,N1-3,NR,PL	: u	: 	: 	: u	: u	: u	: u	: u	: u	: 	: u	: u	: u
A,AME,PROF,N1-3,NR,PT	: u	: 	: u	: u	: u	: 	: u	: u	: u	: 	: u	: u	: u
A,AME,PROF,N1-3,NR,SE	: 	: 	: u	: 	: u	: u	: u	: u	: u	: 	: u	: 	: u
A,AME,PROF,N1-3,NR,SI	: 	: 	: u	: 	: 	: 	: 	: u	: 	: 	: u	: u	: 
A,AME,PROF,N1-3,NR,SK	: 	: 	: 	: 	: 	: u	: 	: 	: 	: 	: 	: 	: 
A,AME,PROF,N1-3,NR,UK	87098 	86817 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,AME,PROF,N_GE1,NR,AL	: 	: 	: 	: 	: 	: 	: 	: u	: 	: 	: 	: 	: 
A,AME,PROF,N_GE1,NR,AT	: u	65658 u	112315 u	68907 u	84013 u	: u	: u	: u	: u	: u	50474 u	62440 u	52284 u
A,AME,PROF,N_GE1,NR,BE	56865 u	75090 	52797 u	41598 u	99903 u	55191 bu	56994 u	60910 u	: u	: u	42894 u	80910 u	45157 u
A,AME,PROF,N_GE1,NR,BG	: 	: u	: u	: 	: u	: u	: 	: 	: u	: 	: 	: 	: 
A,AME,PROF,N_GE1,NR,CH	: u	: u	: u	: u	: u	: u	: u	: u	: 	: 	: u	: 	: 
A,AME,PROF,N_GE1,NR,CY	: u	: u	: u	: u	: u	: u	: u	: u	: 	: 	: u	: u	: u
A,AME,PROF,N_GE1,NR,CZ	: u	: u	: u	: u	: u	: u	: u	: u	: 	: u	: 	: u	: 
A,AME,PROF,N_GE1,NR,DE	875748 u	1069950 	829055 u	638435 u	853545 u	1222131 u	665342 u	827885 u	: u	: u	637101 u	467398 u	914461 u
A,AME,PROF,N_GE1,NR,DK	131706 u	: u	: u	86079 u	128739 u	84249 u	: u	130802 u	: 	: u	: u	: u	: u
A,AME,PROF,N_GE1,NR,EA20	1946209 	2260581 	1901174 	1542986 	1887860 	2399438 	1889453 	2074007 	645179 	392544 	1517983 	1488208 	1936650 
A,AME,PROF,N_GE1,NR,EE	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,AME,PROF,N_GE1,NR,EL	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,AME,PROF,N_GE1,NR,ES	226651 	274243 	201825 	145850 b	206730 	201805 	204717 	159021 	: u	: u	185002 	272256 	267751 
A,AME,PROF,N_GE1,NR,EU27_2020	2186098 e	2439347 e	2085547 	1743909 	2117220 	2859051 	2219357 	2513085 	695667 	518485 	1967625 	2026280 e	2085292 
A,AME,PROF,N_GE1,NR,FI	79300 bu	80943 u	87840 u	97701 u	: u	95081 u	120323 u	: u	: u	: u	: u	: u	69826 u
A,AME,PROF,N_GE1,NR,FR	217311 u	263307 	217093 u	197593 u	170884 u	258928 	278308 	265009 	: u	: u	244190 u	149743 u	225296 u
A,AME,PROF,N_GE1,NR,HR	: u	: u	: u	: u	: u	: u	: u	: u	: 	: u	: u	: u	: u
A,AME,PROF,N_GE1,NR,HU	14105 	16055 	18145 	28320 	30815 	25123 	24219 u	30745 	6437 u	10085 	18970 u	29541 	12287 u
A,AME,PROF,N_GE1,NR,IE	54090 	63292 	63477 	70425 	100047 	78774 	110404 	120492 	40872 	: u	: u	: u	86685 u
A,AME,PROF,N_GE1,NR,IT	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,AME,PROF,N_GE1,NR,LT	4304 u	6512 	2611 u	5472 u	8909 	3172 u	3586 u	4655 u	: u	: u	: u	: u	: u
A,AME,PROF,N_GE1,NR,LU	7102 u	9538 u	10442 u	: u	: u	26149 u	20894 u	: u	: u	: u	16649 u	26195 u	18874 u
A,AME,PROF,N_GE1,NR,LV	: u	: 	: u	: u	: 	: u	: u	: u	: 	: u	: u	: u	: u
A,AME,PROF,N_GE1,NR,ME	: 	: 	: 	: 	: 	: u	: 	: 	: 	: 	: 	: 	: 
A,AME,PROF,N_GE1,NR,MT	: u	: u	: u	: u	: u	: u	: u	: u	: u	: 	: u	: u	: u
A,AME,PROF,N_GE1,NR,NL	68562 bu	85432 u	96688 u	111372 u	124010 u	158708 	141953 	171370 	62682 u	42449 u	111620 	150839 	125166 
A,AME,PROF,N_GE1,NR,NO	: 	63998 u	119845 u	99535 u	87179 u	86000 u	90498 u	: 	: 	: u	: u	: u	: u
A,AME,PROF,N_GE1,NR,PL	: u	: u	27727 bu	23662 	22698 u	24212 u	30125 u	33170 u	10627 u	10052 u	24199 	27479 	32551 
A,AME,PROF,N_GE1,NR,PT	: u	: u	22985 u	35306 u	32646 u	24570 u	41175 u	36001 u	: u	: u	: u	29724 u	23399 u
A,AME,PROF,N_GE1,NR,SE	: 	: 	: u	: u	: u	304482 u	217344 u	226168 u	: u	: u	: u	: 	: u
A,AME,PROF,N_GE1,NR,SI	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,AME,PROF,N_GE1,NR,SK	: 	: u	: 	: 	: 	: u	: u	: u	: 	: 	: u	: u	: u
A,AME,PROF,N_GE1,NR,UK	679650 	667715 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,AME,PROF,N_GE4,NR,AL	: 	: 	: 	: 	: 	: 	: 	: u	: 	: 	: 	: 	: 
A,AME,PROF,N_GE4,NR,AT	: u	60726 u	97724 u	60896 u	84013 u	: u	: u	: u	: u	: u	50134 u	55983 u	47848 u
A,AME,PROF,N_GE4,NR,BE	56865 u	71169 	46015 u	32757 u	90777 u	43823 bu	51598 u	58828 u	: u	: u	34424 u	61280 u	41399 u
A,AME,PROF,N_GE4,NR,BG	: 	: u	: u	: 	: u	: u	: 	: 	: u	: 	: 	: 	: 
A,AME,PROF,N_GE4,NR,CH	: u	: u	: u	: u	: u	: u	: u	: u	: 	: 	: u	: 	: 
A,AME,PROF,N_GE4,NR,CY	: u	: u	: u	: u	: u	: u	: u	: u	: 	: 	: u	: u	: u
A,AME,PROF,N_GE4,NR,CZ	: u	: u	: u	: u	: u	: u	: u	: u	: 	: u	: 	: u	: 
A,AME,PROF,N_GE4,NR,DE	593854 u	738579 u	791603 u	549875 u	588037 u	902385 u	552947 u	712913 u	: u	: u	: u	: u	: u
A,AME,PROF,N_GE4,NR,DK	110059 u	: u	: u	79618 u	71289 u	69396 u	: u	101122 u	: 	: u	: u	: u	: u
A,AME,PROF,N_GE4,NR,EA20	1573845 	1730559 	1700477 	1340304 	1526963 	1886274 	1579561 	1754822 	447204 	335921 	1310429 	1121202 	1741525 
A,AME,PROF,N_GE4,NR,EE	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,AME,PROF,N_GE4,NR,EL	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,AME,PROF,N_GE4,NR,ES	202668 	221717 	170387 	132842 b	202868 	194412 	195015 	149848 	: u	: u	172301 	232374 	252291 
A,AME,PROF,N_GE4,NR,EU27_2020	1756432 e	1858013 e	1856559 	1530351 	1676914 	2231808 	1870183 	2050043 	480642 	461725 	1620113 	1504918 e	1871095 
A,AME,PROF,N_GE4,NR,FI	75419 bu	80943 u	80097 u	90107 u	: u	90745 u	111163 u	: u	: u	: 	: u	: u	: u
A,AME,PROF,N_GE4,NR,FR	195778 u	240737 u	167328 u	173401 u	138384 u	177557 u	196135 u	197019 u	: u	: u	189851 u	: u	176013 u
A,AME,PROF,N_GE4,NR,HR	: u	: 	: u	: u	: u	: u	: u	: u	: 	: u	: u	: u	: u
A,AME,PROF,N_GE4,NR,HU	13503 	15652 	16782 	27366 	30122 	22731 	17720 u	23371 	5088 u	9948 	17416 u	28562 	12006 u
A,AME,PROF,N_GE4,NR,IE	48084 u	57219 	49993 u	58521 u	88816 	69980 	79534 	103356 	37302 	: u	: u	: u	76837 u
A,AME,PROF,N_GE4,NR,IT	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,AME,PROF,N_GE4,NR,LT	4074 u	6217 u	: u	4741 u	8778 	2852 u	3586 u	4260 u	: u	: u	: u	: u	: u
A,AME,PROF,N_GE4,NR,LU	7102 u	8230 u	8725 u	: u	: u	24617 u	: u	: u	: u	: u	13986 u	21498 u	15631 u
A,AME,PROF,N_GE4,NR,LV	: u	: 	: u	: u	: 	: u	: u	: u	: 	: u	: u	: u	: u
A,AME,PROF,N_GE4,NR,ME	: 	: 	: 	: 	: 	: u	: 	: 	: 	: 	: 	: 	: 
A,AME,PROF,N_GE4,NR,MT	: u	: u	: u	: u	: u	: u	: u	: u	: u	: 	: u	: u	: u
A,AME,PROF,N_GE4,NR,NL	: u	53788 u	69753 u	105126 u	93812 u	118150 	95753 u	107009 	: u	33518 u	108052 	147412 	113371 
A,AME,PROF,N_GE4,NR,NO	: 	56324 u	116711 u	90012 u	: u	: u	76751 u	: 	: 	: u	: u	: u	: u
A,AME,PROF,N_GE4,NR,PL	: u	: u	27727 bu	20202 u	21115 u	23211 u	28854 u	32575 u	10057 u	10052 u	22644 	25366 	32388 
A,AME,PROF,N_GE4,NR,PT	: u	: u	21997 u	32006 u	31025 u	24570 u	38650 u	35218 u	: u	: u	: u	24274 u	21172 u
A,AME,PROF,N_GE4,NR,SE	: 	: 	: u	: u	: u	208647 u	204519 u	124534 u	: u	: u	: u	: 	: u
A,AME,PROF,N_GE4,NR,SI	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,AME,PROF,N_GE4,NR,SK	: 	: u	: 	: 	: 	: u	: u	: u	: 	: 	: u	: u	: u
A,AME,PROF,N_GE4,NR,UK	592552 	580899 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,AME,TOTAL,N1-3,NR,AL	: 	: 	: 	: 	: 	: u	: 	: 	: 	: 	: 	: 	: 
A,AME,TOTAL,N1-3,NR,AT	: u	: u	: u	: u	: u	: u	: u	: u	: 	: 	: u	: u	: u
A,AME,TOTAL,N1-3,NR,BE	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	49682 u	: u
A,AME,TOTAL,N1-3,NR,CH	: u	: 	: u	: u	: u	: u	: u	: u	: u	: 	: 	: 	: 
A,AME,TOTAL,N1-3,NR,CY	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: u	: 
A,AME,TOTAL,N1-3,NR,CZ	: 	: 	: 	: 	: 	: 	: 	: u	: 	: 	: 	: u	: 
A,AME,TOTAL,N1-3,NR,DE	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,AME,TOTAL,N1-3,NR,DK	: u	69068 bu	: u	: u	70302 u	: u	: u	: u	: 	: u	: u	: u	: u
A,AME,TOTAL,N1-3,NR,EA20	673531 	659824 	349277 	424804 	533424 	792045 	629606 	479253 	228627 	117345 u	289283 	688400 	302493 
A,AME,TOTAL,N1-3,NR,EE	: u	: u	: 	: 	: u	: 	: 	: 	: 	: 	: u	: 	: 
A,AME,TOTAL,N1-3,NR,EL	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,AME,TOTAL,N1-3,NR,ES	36649 u	60209 u	43818 u	: u	: u	: u	: u	: u	: u	: u	: u	51884 u	: u
A,AME,TOTAL,N1-3,NR,EU27_2020	762104 e	781500 e	420438 	479995 	657398 	930360 	670876 	640070 	256588 	123656 u	442261 	854617 e	336564 
A,AME,TOTAL,N1-3,NR,FI	: u	: 	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,AME,TOTAL,N1-3,NR,FR	: u	: u	: u	: u	: u	103785 u	102449 u	105852 u	: u	: u	: u	: u	: u
A,AME,TOTAL,N1-3,NR,HR	: u	: u	: u	: u	: u	: 	: u	: 	: 	: 	: 	: u	: 
A,AME,TOTAL,N1-3,NR,HU	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,AME,TOTAL,N1-3,NR,IE	: u	: u	23010 u	: u	: u	27420 u	52152 u	24964 u	10644 u	: u	: u	: u	: u
A,AME,TOTAL,N1-3,NR,IT	: u	: u	: u	: u	: 	: u	: u	: u	: 	: u	: 	: u	: 
A,AME,TOTAL,N1-3,NR,LT	: u	: u	: u	: u	: u	: u	: 	: u	: u	: u	: 	: 	: u
A,AME,TOTAL,N1-3,NR,LU	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,AME,TOTAL,N1-3,NR,LV	: u	: 	: u	: 	: 	: 	: 	: 	: 	: 	: u	: 	: u
A,AME,TOTAL,N1-3,NR,MT	: u	: u	: u	: u	: 	: u	: u	: u	: u	: 	: u	: u	: u
A,AME,TOTAL,N1-3,NR,NL	: u	: u	: u	: u	: u	69693 u	: u	67434 u	45429 u	: u	: u	: u	: u
A,AME,TOTAL,N1-3,NR,NO	: 	: u	: u	: u	: u	: u	: u	: 	: 	: 	: u	: u	: u
A,AME,TOTAL,N1-3,NR,PL	: u	: 	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,AME,TOTAL,N1-3,NR,PT	: u	: u	: u	: u	: u	: u	: u	: u	: u	: 	: u	: u	: u
A,AME,TOTAL,N1-3,NR,RS	: 	: 	: 	: 	: 	: 	: u	: 	: 	: 	: 	: 	: 
A,AME,TOTAL,N1-3,NR,SE	: 	: 	: u	: u	: u	: u	: u	: u	: u	: 	: u	: 	: u
A,AME,TOTAL,N1-3,NR,SI	: 	: 	: u	: 	: u	: 	: 	: u	: 	: u	: u	: u	: u
A,AME,TOTAL,N1-3,NR,SK	: 	: 	: 	: 	: 	: u	: u	: 	: 	: 	: 	: u	: 
A,AME,TOTAL,N1-3,NR,UK	132574 	125391 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,AME,TOTAL,N_GE1,NR,AL	: 	: 	: 	: 	: 	20879 	: 	23133 u	: u	: 	: 	: 	: 
A,AME,TOTAL,N_GE1,NR,AT	281977 	293105 	366893 	322659 	369390 	330963 	297204 	290140 	52302 u	46217 u	238154 	334819 	350744 
A,AME,TOTAL,N_GE1,NR,BE	312816 	343357 	350341 	290352 	388483 	356868 b	414499 	429900 	93291 	95868 u	271439 	450803 	405871 
A,AME,TOTAL,N_GE1,NR,BG	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,AME,TOTAL,N_GE1,NR,CH	590360 	581850 	594864 	587804 	661277 	603270 	636422 	628169 	96462 u	147145 u	339544 u	: 	: 
A,AME,TOTAL,N_GE1,NR,CY	19802 bu	22431 u	19117 u	20383 u	31838 u	: u	: u	: u	: 	: 	: u	31348 u	: u
A,AME,TOTAL,N_GE1,NR,CZ	: u	: u	: u	91383 u	: u	: u	130389 u	: u	: u	: u	85371 u	93414 u	95164 u
A,AME,TOTAL,N_GE1,NR,DE	4244060 	4528155 	3826949 	4010395 	4243673 	5356388 	4830714 	4587480 	1030261 u	1026728 u	3282104 	3437545 	4900915 
A,AME,TOTAL,N_GE1,NR,DK	420331 	334330 b	365037 	340538 	431691 	322763 	217449 	546648 	: u	: u	164716 u	236919 	393161 
A,AME,TOTAL,N_GE1,NR,EA20	11011881 	10936571 	10054237 	10012797 	11720364 	12557501 	12561644 	12314053 	3007718 	2644167 	9671431 	10509687 	12521094 
A,AME,TOTAL,N_GE1,NR,EE	: u	: u	: u	37454 u	31830 u	26502 u	36002 u	33481 u	: u	: u	: u	23751 u	36255 u
A,AME,TOTAL,N_GE1,NR,EL	: u	24734 u	17080 u	13493 u	26496 u	32459 	29759 	40236 u	: u	: u	30061 	55282 	27452 u
A,AME,TOTAL,N_GE1,NR,ES	1107924 	1130937 	1031368 	1157966 b	1388542 	1200898 	1380897 	1278891 	375662 	484582 	1517313 	1471251 	1674081 
A,AME,TOTAL,N_GE1,NR,EU27_2020	12296502 e	12219646 e	11385974 	11364645 	13113205 	14712474 	14404929 	14286113 	3485241 	2994516 	11168909 	12256428 e	13982838 
A,AME,TOTAL,N_GE1,NR,FI	247015 b	218783 	300314 	277216 	274938 	256998 	288381 	256170 	: u	: u	192240 u	177571 u	211522 
